,ipc_all,lag_1,lag_2,lag_3,sugar_tj,sugar_bol,chicken_tj,sugar_po,sugar_cb,sugar_lp,sugar_or,oil2_bol,sugar_sc,lag_6,lard_co,oil2_tj,rice4_su,squash_co,watermelon_po,oil2_or,peas_co,onion2_tj,oil2_su,oil_su,sugar_su,apple_tr,chicken_sc,lard_or,oil2_po,oil_bol,oil_po,oil2_sc,redpepper_co,silver,rice4_lp,rice4_tj,platano_co,oil_sc,chicken_co,pineapple_co,ycorn_tj,freq
2021-05-11,,0.6777911356541377,1.1618423419469617,1.3993172464370265,142.5,140.0,13.5,145.0,140.0,140.0,140.0,7.2,132.5,-1.096149574376426,210.0,6.75,220.0,41.88,110.0,7.2,138.0,17.5,6.98,7.5,139.0,105.0,14.0,210.0,6.75,9.0,9.0,8.1,373.75,27.624,250.0,220.0,100.0,10.83,12.25,500.0,85.0,day
2021-05-12,,0.6777911356541377,1.1618423419469617,1.3993172464370265,142.5,140.0,13.5,145.0,140.0,140.0,140.0,7.2,132.5,-1.096149574376426,210.0,6.75,220.0,41.88,110.0,7.2,138.0,17.5,6.98,7.5,140.0,105.0,14.0,210.0,6.75,9.0,9.0,8.1,373.75,27.0231,250.0,220.0,100.0,10.83,12.25,500.0,75.0,day
2021-05-13,,0.6777911356541377,1.1618423419469617,1.3993172464370265,142.5,140.0,13.5,145.0,140.0,140.0,140.0,7.2,132.5,-1.096149574376426,210.0,6.75,220.0,41.88,110.0,7.2,138.0,17.5,6.98,7.5,140.0,105.0,14.0,210.0,6.75,9.0,9.0,8.1,373.75,26.9653,250.0,220.0,100.0,10.42,12.25,500.0,75.0,day
2021-05-14,,0.6777911356541377,1.1618423419469617,1.3993172464370265,142.5,140.0,13.5,145.0,140.0,140.0,140.0,7.2,132.5,-1.096149574376426,210.0,6.75,220.0,41.88,110.0,7.2,138.0,17.5,6.98,7.5,140.0,105.0,14.0,210.0,6.75,9.0,9.0,8.1,373.75,27.4228,250.0,220.0,100.0,10.42,12.25,500.0,75.0,day
2021-05-15,,0.6777911356541377,1.1618423419469617,1.3993172464370265,142.5,140.0,13.5,145.0,140.0,140.0,140.0,7.2,132.5,-1.096149574376426,210.0,6.75,220.0,41.88,110.0,7.2,138.0,17.5,6.98,7.5,140.0,105.0,14.0,210.0,6.75,9.0,9.0,8.1,373.75,27.663166666666665,250.0,220.0,100.0,10.42,12.25,500.0,75.0,day
2021-05-16,,0.6777911356541377,1.1618423419469617,1.3993172464370265,142.5,140.0,13.5,145.0,140.0,140.0,140.0,7.2,132.5,-1.096149574376426,210.0,6.75,220.0,41.88,110.0,7.2,138.0,17.5,6.98,7.5,140.0,105.0,14.0,210.0,6.75,9.0,9.0,8.1,373.75,27.90353333333333,250.0,220.0,100.0,10.42,12.25,500.0,75.0,day
2021-05-16,,0.6777911356541377,1.1618423419469617,1.3993172464370265,142.5,140.0,13.5,145.0,140.0,140.0,140.0,7.2,132.5,-1.096149574376426,210.0,6.75,220.0,41.88,110.0,7.2,138.0,17.5,6.98,7.5,139.71428571428572,105.0,14.0,210.0,6.75,9.0,9.0,8.1,373.75,27.42884285714285,250.0,220.0,100.0,10.537142857142856,12.25,500.0,77.85714285714286,week
2021-05-17,,0.6777911356541377,1.1618423419469617,1.3993172464370265,142.5,140.0,13.75,145.0,140.0,140.0,140.0,7.2,132.5,-1.096149574376426,210.0,6.75,220.0,41.88,110.0,7.2,138.0,17.5,6.98,7.5,140.0,105.0,14.0,210.0,6.75,9.0,9.0,8.1,373.75,28.1439,250.0,220.0,100.0,10.54,12.25,500.0,75.0,day
2021-05-18,,0.6777911356541377,1.1618423419469617,1.3993172464370265,142.5,140.0,14.0,145.0,140.0,140.0,140.0,7.2,132.5,-1.096149574376426,210.0,6.75,220.0,41.88,110.0,7.2,138.0,17.5,6.98,7.5,140.0,105.0,14.0,210.0,7.2,9.0,9.0,8.1,373.75,28.1382,250.0,220.0,100.0,10.66,12.0,500.0,75.0,day
2021-05-19,,0.6777911356541377,1.1618423419469617,1.3993172464370265,142.5,140.0,14.0,145.0,140.0,140.0,140.0,7.2,132.5,-1.096149574376426,210.0,6.75,220.0,41.88,110.0,7.2,138.0,17.5,6.98,7.5,140.0,105.0,14.0,210.0,7.2,9.0,9.0,8.1,373.75,27.6428,250.0,220.0,100.0,10.66,12.0,500.0,75.0,day
2021-05-20,,0.6777911356541377,1.1618423419469617,1.3993172464370265,142.5,140.0,14.0,145.0,140.0,140.0,140.0,7.2,132.5,-1.096149574376426,210.0,6.75,220.0,41.88,110.0,7.2,138.0,17.5,6.98,7.5,140.0,105.0,14.0,210.0,7.2,9.0,9.0,8.1,373.75,27.7555,250.0,220.0,100.0,10.66,12.0,500.0,75.0,day
2021-05-21,,0.6777911356541377,1.1618423419469617,1.3993172464370265,142.5,140.0,14.0,145.0,140.0,140.0,140.0,7.2,132.5,-1.096149574376426,210.0,6.75,220.0,41.88,110.0,7.2,138.0,17.5,6.98,7.5,140.0,105.0,14.0,210.0,7.2,9.0,9.0,8.1,373.75,27.9522,250.0,220.0,100.0,10.66,12.0,500.0,75.0,day
2021-05-22,,0.6777911356541377,1.1618423419469617,1.3993172464370265,142.5,140.0,14.0,145.0,140.0,140.0,140.0,7.2,132.5,-1.096149574376426,210.0,6.75,220.0,41.88,110.0,7.2,138.0,17.5,6.98,7.5,140.0,105.0,14.0,210.0,7.2,9.0,9.0,8.1,373.75,27.8913,250.0,220.0,100.0,10.66,12.0,500.0,75.0,day
2021-05-23,,0.6777911356541377,1.1618423419469617,1.3993172464370265,142.5,140.0,13.964285714285714,145.0,140.0,140.0,140.0,7.2,132.5,-1.096149574376426,210.0,6.75,220.0,41.88,110.0,7.2,138.0,17.5,6.98,7.5,140.0,105.0,14.0,210.0,7.135714285714286,9.0,9.0,8.1,373.75,27.907757142857143,250.0,220.0,100.0,10.642857142857142,12.035714285714286,500.0,75.0,week
2021-05-23,,0.6777911356541377,1.1618423419469617,1.3993172464370265,142.5,140.0,14.0,145.0,140.0,140.0,140.0,7.2,132.5,-1.096149574376426,210.0,6.75,220.0,41.88,110.0,7.2,138.0,17.5,6.98,7.5,140.0,105.0,14.0,210.0,7.2,9.0,9.0,8.1,373.75,27.8304,250.0,220.0,100.0,10.66,12.0,500.0,75.0,day
2021-05-24,,0.6777911356541377,1.1618423419469617,1.3993172464370265,140.0,140.0,13.5,145.0,140.0,140.0,150.0,7.2,132.5,-1.096149574376426,210.0,6.86,220.0,41.88,110.0,7.2,138.0,17.5,6.98,7.5,140.0,105.0,14.0,210.0,7.2,9.0,9.0,8.1,373.75,27.7695,250.0,220.0,100.0,10.66,12.0,500.0,75.0,day
2021-05-25,,0.6777911356541377,1.1618423419469617,1.3993172464370265,140.0,140.0,13.5,145.0,140.0,140.0,155.0,7.2,132.5,-1.096149574376426,210.0,6.86,220.0,41.88,110.0,7.2,138.0,17.5,6.98,7.5,140.0,105.0,14.0,210.0,7.2,9.0,9.0,8.1,373.75,27.9987,250.0,220.0,100.0,10.66,12.0,500.0,75.0,day
2021-05-26,,0.6777911356541377,1.1618423419469617,1.3993172464370265,140.0,140.0,13.5,145.0,140.0,140.0,155.0,7.2,132.5,-1.096149574376426,210.0,6.86,220.0,41.88,110.0,7.2,138.0,17.5,6.98,7.5,140.0,105.0,14.0,210.0,7.2,9.0,9.0,8.1,373.75,27.8353,250.0,220.0,100.0,10.66,12.0,500.0,75.0,day
2021-05-27,,0.6777911356541377,1.1618423419469617,1.3993172464370265,140.0,140.0,13.5,145.0,140.0,140.0,155.0,7.2,132.5,-1.096149574376426,210.0,6.86,220.0,41.88,110.0,7.2,138.0,17.5,6.98,7.5,140.0,105.0,14.0,210.0,7.2,9.0,9.0,8.1,373.75,27.844,250.0,220.0,100.0,10.66,12.0,500.0,75.0,day
2021-05-28,,0.6777911356541377,1.1618423419469617,1.3993172464370265,140.0,140.0,13.5,145.0,140.0,140.0,155.0,7.2,132.5,-1.096149574376426,210.0,6.86,220.0,41.88,110.0,7.2,138.0,17.5,6.98,7.5,140.0,105.0,14.0,210.0,7.2,9.0,9.0,8.1,373.75,27.5471,250.0,220.0,116.67,10.66,12.0,500.0,70.0,day
2021-05-29,,0.6777911356541377,1.1618423419469617,1.3993172464370265,140.0,140.0,13.0,145.0,140.0,140.0,155.0,7.2,132.5,-1.096149574376426,210.0,6.86,220.0,41.88,110.0,7.2,138.0,17.5,6.98,7.5,140.0,105.0,14.0,210.0,7.2,9.0,9.0,8.1,373.75,27.679266666666667,250.0,220.0,116.67,10.66,12.0,500.0,70.0,day
2021-05-30,,0.6777911356541377,1.1618423419469617,1.3993172464370265,140.0,140.0,13.0,145.0,140.0,140.0,155.0,7.2,132.5,-1.096149574376426,210.0,6.86,220.0,41.88,110.0,7.2,138.0,17.5,6.98,7.5,140.0,105.0,14.0,210.0,7.2,9.0,9.0,8.1,373.75,27.811433333333333,250.0,220.0,116.67,10.66,12.0,500.0,70.0,day
2021-05-30,,0.6777911356541377,1.1618423419469617,1.3993172464370265,140.0,140.0,13.357142857142858,145.0,140.0,140.0,154.28571428571428,7.2,132.5,-1.096149574376426,210.0,6.86,220.0,41.88,110.0,7.2,138.0,17.5,6.98,7.5,140.0,105.0,14.0,210.0,7.2,9.0,9.0,8.1,373.75,27.78361428571429,250.0,220.0,107.14428571428572,10.66,12.0,500.0,72.85714285714286,week
2021-05-31,,0.6777911356541377,1.1618423419469617,1.3993172464370265,140.0,140.0,13.0,145.0,140.0,140.0,155.0,7.2,132.5,-1.096149574376426,210.0,6.86,220.0,41.88,110.0,7.2,138.0,17.5,6.98,7.5,140.0,105.0,14.0,210.0,7.2,9.0,9.0,8.1,373.75,27.9436,250.0,220.0,116.67,10.66,12.0,500.0,70.0,day
2021-05-31,0.5365088464933887,0.6777911356541377,1.1618423419469617,1.3993172464370265,140.88709677419354,140.0,13.556451612903226,145.0,140.0,140.0,143.70967741935485,7.2,132.66129032258064,-1.096149574376426,210.0,6.7783870967741935,220.0,41.88,110.0,7.2,132.80645161290323,17.5,6.98,7.411290322580645,139.83870967741936,105.0,14.080645161290322,210.0,6.953225806451614,9.0,9.0,8.013870967741935,373.75,27.50895806451613,250.0,220.0,102.15096774193547,10.598387096774196,12.193548387096774,500.0,77.83870967741936,month
2021-06-01,,0.5365088464933887,0.6777911356541377,1.1618423419469617,140.0,140.0,13.0,145.0,140.0,140.0,155.0,7.2,132.5,0.6704720082986393,210.0,6.86,220.0,41.88,110.0,7.2,138.0,17.5,6.98,7.5,140.0,105.0,14.0,210.0,7.2,9.0,9.0,8.1,373.75,27.9429,250.0,220.0,116.67,10.66,12.0,500.0,70.0,day
2021-06-02,,0.5365088464933887,0.6777911356541377,1.1618423419469617,140.0,140.0,13.0,145.0,140.0,140.0,155.0,7.2,132.5,0.6704720082986393,210.0,6.86,220.0,41.88,110.0,7.2,138.0,17.5,6.98,7.5,140.0,105.0,14.0,210.0,7.2,9.0,9.0,8.1,373.75,27.9676,250.0,220.0,116.67,10.66,12.0,500.0,70.0,day
2021-06-03,,0.5365088464933887,0.6777911356541377,1.1618423419469617,140.0,140.0,13.0,145.0,140.0,140.0,155.0,7.2,132.5,0.6704720082986393,210.0,6.86,220.0,41.88,110.0,7.2,138.0,17.5,6.98,7.5,140.0,105.0,14.0,210.0,7.2,9.0,9.0,8.1,373.75,27.4316,250.0,220.0,116.67,10.66,12.0,500.0,70.0,day
2021-06-04,,0.5365088464933887,0.6777911356541377,1.1618423419469617,140.0,140.0,13.0,145.0,140.0,140.0,155.0,7.2,130.0,0.6704720082986393,210.0,6.86,220.0,41.88,110.0,7.2,138.0,17.5,6.98,7.5,140.0,105.0,14.0,210.0,7.2,9.0,9.0,8.1,373.75,27.728,250.0,220.0,116.67,10.66,12.0,500.0,70.0,day
2021-06-05,,0.5365088464933887,0.6777911356541377,1.1618423419469617,140.0,140.0,13.0,145.0,140.0,140.0,155.0,7.2,130.0,0.6704720082986393,210.0,6.86,220.0,41.88,110.0,7.2,138.0,17.5,6.98,7.5,140.0,105.0,14.0,210.0,7.2,9.0,9.0,8.1,373.75,27.7819,250.0,220.0,116.67,10.83,12.0,500.0,70.0,day
2021-06-06,,0.5365088464933887,0.6777911356541377,1.1618423419469617,140.0,140.0,13.0,145.0,140.0,140.0,155.0,7.2,130.0,0.6704720082986393,210.0,6.86,220.0,41.88,110.0,7.2,138.0,17.5,6.98,7.5,140.0,105.0,14.0,210.0,7.2,9.0,9.0,8.1,373.75,27.835800000000003,250.0,220.0,116.67,10.83,12.0,500.0,70.0,day
2021-06-06,,0.5365088464933887,0.6777911356541377,1.1618423419469617,140.0,140.0,13.0,145.0,140.0,140.0,155.0,7.2,131.42857142857142,0.6704720082986393,210.0,6.86,220.0,41.88,110.0,7.2,138.0,17.5,6.98,7.5,140.0,105.0,14.0,210.0,7.2,9.0,9.0,8.1,373.75,27.804485714285715,250.0,220.0,116.67,10.70857142857143,12.0,500.0,70.0,week
2021-06-07,,0.5365088464933887,0.6777911356541377,1.1618423419469617,140.0,140.0,13.0,145.0,140.0,140.0,155.0,7.2,130.0,0.6704720082986393,210.0,6.98,220.0,41.88,110.0,7.2,138.0,17.5,6.98,7.5,140.0,105.0,14.0,210.0,7.2,9.0,9.0,8.1,373.75,27.8897,250.0,220.0,116.67,10.83,12.0,500.0,70.0,day
2021-06-08,,0.5365088464933887,0.6777911356541377,1.1618423419469617,140.0,140.0,13.0,145.0,140.0,140.0,155.0,7.2,130.0,0.6704720082986393,210.0,6.98,220.0,41.88,110.0,7.2,138.0,17.5,6.98,7.5,140.0,105.0,14.0,210.0,7.2,9.0,9.0,8.1,373.75,27.618,250.0,220.0,116.67,10.83,12.25,500.0,70.0,day
2021-06-09,,0.5365088464933887,0.6777911356541377,1.1618423419469617,140.0,140.0,13.0,145.0,140.0,140.0,155.0,7.2,130.0,0.6704720082986393,210.0,6.98,220.0,41.88,110.0,7.2,138.0,17.5,6.98,7.5,140.0,105.0,14.0,210.0,7.2,9.0,9.0,8.1,373.75,27.752,250.0,220.0,116.67,10.83,12.25,500.0,70.0,day
2021-06-10,,0.5365088464933887,0.6777911356541377,1.1618423419469617,140.0,140.0,13.0,145.0,140.0,140.0,155.0,7.2,130.0,0.6704720082986393,210.0,6.98,220.0,41.88,110.0,7.2,138.0,17.5,6.98,7.5,140.0,105.0,14.0,210.0,7.2,9.0,9.0,8.1,373.75,27.99,250.0,220.0,116.67,10.83,12.25,500.0,70.0,day
2021-06-11,,0.5365088464933887,0.6777911356541377,1.1618423419469617,140.0,140.0,13.0,145.0,140.0,140.0,155.0,7.2,130.0,0.6704720082986393,210.0,6.98,220.0,41.88,110.0,7.2,138.0,17.5,6.98,7.5,140.0,105.0,14.0,210.0,7.2,9.0,9.0,8.1,373.75,27.9175,250.0,220.0,116.67,10.83,12.25,500.0,70.0,day
2021-06-12,,0.5365088464933887,0.6777911356541377,1.1618423419469617,140.0,140.0,13.0,145.0,140.0,140.0,155.0,7.2,130.0,0.6704720082986393,210.0,6.98,220.0,41.88,110.0,7.2,138.0,17.5,6.98,7.5,140.0,105.0,14.0,210.0,7.2,9.0,9.0,8.1,373.75,27.8104,250.0,220.0,116.67,10.83,12.25,500.0,70.0,day
2021-06-13,,0.5365088464933887,0.6777911356541377,1.1618423419469617,140.0,140.0,13.0,145.0,140.0,140.0,155.0,7.2,130.0,0.6704720082986393,210.0,6.98,220.0,41.88,110.0,7.2,138.0,17.5,6.98,7.5,140.0,105.0,14.0,210.0,7.2,9.0,9.0,8.1,373.75,27.7033,250.0,220.0,116.67,10.83,12.25,500.0,70.0,day
2021-06-13,,0.5365088464933887,0.6777911356541377,1.1618423419469617,140.0,140.0,13.0,145.0,140.0,140.0,155.0,7.2,130.0,0.6704720082986393,210.0,6.98,220.0,41.88,110.0,7.2,138.0,17.5,6.98,7.5,140.0,105.0,14.0,210.0,7.2,9.0,9.0,8.1,373.75,27.811557142857144,250.0,220.0,116.67,10.83,12.214285714285714,500.0,70.0,week
2021-06-14,,0.5365088464933887,0.6777911356541377,1.1618423419469617,140.0,140.0,13.0,145.0,140.0,140.0,155.0,7.2,130.0,0.6704720082986393,210.0,6.98,220.0,41.88,110.0,7.2,138.0,17.5,6.98,7.5,140.0,105.0,14.0,210.0,7.2,9.0,9.0,8.1,373.75,27.5962,250.0,220.0,116.67,10.83,12.25,500.0,70.0,day
2021-06-15,,0.5365088464933887,0.6777911356541377,1.1618423419469617,140.0,140.0,13.0,145.0,140.0,140.0,155.0,7.2,130.0,0.6704720082986393,210.0,6.98,220.0,41.88,110.0,7.2,138.0,17.5,6.98,7.5,140.0,105.0,14.0,210.0,7.2,9.0,9.0,8.1,373.75,27.6375,250.0,220.0,116.67,10.83,12.25,500.0,70.0,day
2021-06-16,,0.5365088464933887,0.6777911356541377,1.1618423419469617,140.0,140.0,13.0,145.0,140.0,140.0,155.0,7.2,130.0,0.6704720082986393,210.0,6.98,220.0,41.88,110.0,7.2,138.0,17.5,6.98,7.5,140.0,105.0,14.0,210.0,7.2,9.0,9.0,8.1,373.75,27.784,250.0,220.0,116.67,10.83,12.25,500.0,70.0,day
2021-06-17,,0.5365088464933887,0.6777911356541377,1.1618423419469617,140.0,140.0,13.0,145.0,140.0,140.0,155.0,7.2,130.0,0.6704720082986393,210.0,6.98,220.0,41.88,110.0,7.2,138.0,17.5,6.98,7.5,140.0,105.0,14.0,210.0,7.2,9.0,9.0,8.1,373.75,26.2314,250.0,220.0,116.67,10.83,12.25,500.0,70.0,day
2021-06-18,,0.5365088464933887,0.6777911356541377,1.1618423419469617,140.0,140.0,13.0,145.0,140.0,140.0,155.0,7.2,130.0,0.6704720082986393,210.0,6.98,220.0,41.88,110.0,7.2,138.0,17.5,6.98,7.5,140.0,105.0,14.0,210.0,7.2,9.0,9.0,8.1,373.75,25.7868,250.0,220.0,100.0,10.42,12.25,500.0,70.0,day
2021-06-19,,0.5365088464933887,0.6777911356541377,1.1618423419469617,140.0,140.0,13.0,145.0,140.0,140.0,155.0,7.2,130.0,0.6704720082986393,210.0,6.98,220.0,41.88,110.0,7.2,138.0,17.5,6.98,7.5,140.0,105.0,14.0,210.0,7.2,9.0,9.0,8.1,373.75,25.84173333333333,250.0,220.0,100.0,10.42,12.25,500.0,70.0,day
2021-06-20,,0.5365088464933887,0.6777911356541377,1.1618423419469617,140.0,140.0,13.0,145.0,140.0,140.0,155.0,7.2,130.0,0.6704720082986393,210.0,6.98,220.0,41.88,110.0,7.2,138.0,17.5,6.98,7.5,140.0,105.0,14.0,210.0,7.2,9.0,9.0,8.1,373.75,26.682042857142854,250.0,220.0,109.5257142857143,10.654285714285717,12.25,500.0,70.0,week
2021-06-20,,0.5365088464933887,0.6777911356541377,1.1618423419469617,140.0,140.0,13.0,145.0,140.0,140.0,155.0,7.2,130.0,0.6704720082986393,210.0,6.98,220.0,41.88,110.0,7.2,138.0,17.5,6.98,7.5,140.0,105.0,14.0,210.0,7.2,9.0,9.0,8.1,373.75,25.896666666666665,250.0,220.0,100.0,10.42,12.25,500.0,70.0,day
2021-06-21,,0.5365088464933887,0.6777911356541377,1.1618423419469617,140.0,140.0,13.0,145.0,140.0,140.0,155.0,7.2,130.0,0.6704720082986393,210.0,6.98,220.0,41.88,110.0,7.2,138.0,17.5,6.98,7.5,140.0,105.0,14.0,210.0,7.2,9.0,9.0,8.1,373.75,25.9516,250.0,220.0,100.0,10.42,12.25,500.0,70.0,day
2021-06-22,,0.5365088464933887,0.6777911356541377,1.1618423419469617,140.0,140.0,13.0,145.0,140.0,140.0,155.0,7.2,130.0,0.6704720082986393,210.0,6.98,220.0,41.88,110.0,7.2,138.0,17.5,6.98,7.5,140.0,105.0,12.5,210.0,7.2,9.0,9.0,8.1,373.75,25.7773,250.0,220.0,100.0,10.42,12.25,500.0,70.0,day
2021-06-23,,0.5365088464933887,0.6777911356541377,1.1618423419469617,140.0,140.0,13.0,145.0,140.0,140.0,155.0,7.2,130.0,0.6704720082986393,210.0,6.98,220.0,41.88,110.0,7.2,138.0,17.5,6.98,7.5,140.0,105.0,12.0,210.0,7.2,9.0,9.0,8.1,373.75,25.8914,250.0,220.0,116.67,10.42,12.25,500.0,70.0,day
2021-06-24,,0.5365088464933887,0.6777911356541377,1.1618423419469617,140.0,140.0,13.0,145.0,140.0,140.0,155.0,7.2,130.0,0.6704720082986393,210.0,6.98,220.0,41.88,110.0,7.2,138.0,17.5,6.98,7.5,140.0,105.0,12.0,210.0,7.2,9.0,9.0,8.1,373.75,25.947,250.0,220.0,116.67,10.63,12.25,500.0,70.0,day
2021-06-25,,0.5365088464933887,0.6777911356541377,1.1618423419469617,140.0,140.0,13.0,145.0,140.0,140.0,155.0,7.2,130.0,0.6704720082986393,210.0,6.98,220.0,41.88,110.0,7.2,138.0,17.5,6.98,7.5,140.0,105.0,12.0,210.0,7.2,9.0,9.0,8.1,373.75,26.102,250.0,220.0,116.67,10.63,12.25,500.0,70.0,day
2021-06-26,,0.5365088464933887,0.6777911356541377,1.1618423419469617,140.0,140.0,13.0,145.0,140.0,140.0,155.0,7.2,130.0,0.6704720082986393,210.0,6.98,220.0,41.88,110.0,7.2,138.0,17.5,6.98,7.5,140.0,105.0,12.0,210.0,7.2,9.0,9.0,8.1,373.75,26.1165,250.0,220.0,116.67,10.63,12.25,500.0,70.0,day
2021-06-27,,0.5365088464933887,0.6777911356541377,1.1618423419469617,140.0,140.0,13.0,145.0,140.0,140.0,155.0,7.2,130.0,0.6704720082986393,210.0,6.98,220.0,41.88,110.0,7.2,138.0,17.5,6.98,7.5,140.0,105.0,12.0,210.0,7.2,9.0,9.0,8.1,373.75,26.131,250.0,220.0,116.67,10.63,12.25,500.0,70.0,day
2021-06-27,,0.5365088464933887,0.6777911356541377,1.1618423419469617,140.0,140.0,13.0,145.0,140.0,140.0,155.0,7.2,130.0,0.6704720082986393,210.0,6.98,220.0,41.88,110.0,7.2,138.0,17.5,6.98,7.5,140.0,105.0,12.357142857142858,210.0,7.2,9.0,9.0,8.1,373.75,25.98811428571429,250.0,220.0,111.90714285714286,10.54,12.25,500.0,70.0,week
2021-06-28,,0.5365088464933887,0.6777911356541377,1.1618423419469617,140.0,140.0,13.25,145.0,140.0,140.0,160.0,7.2,130.0,0.6704720082986393,210.0,6.98,220.0,41.88,110.0,7.2,138.0,17.5,6.98,7.5,140.0,105.0,10.0,210.0,7.2,9.0,9.0,8.1,373.75,26.1455,250.0,220.0,116.67,10.63,12.25,500.0,70.0,day
2021-06-29,,0.5365088464933887,0.6777911356541377,1.1618423419469617,140.0,140.0,13.25,145.0,140.0,140.0,160.0,7.2,130.0,0.6704720082986393,210.0,6.98,220.0,41.88,110.0,7.2,138.0,17.5,6.98,7.5,140.0,105.0,10.5,210.0,7.2,9.0,9.0,8.1,373.75,25.8271,250.0,220.0,116.67,10.63,12.25,500.0,70.0,day
2021-06-30,,0.5365088464933887,0.6777911356541377,1.1618423419469617,140.0,140.0,13.25,145.0,140.0,140.0,160.0,7.2,130.0,0.6704720082986393,210.0,6.98,220.0,41.88,110.0,7.2,138.0,17.5,6.98,7.5,140.0,105.0,10.5,210.0,7.2,9.0,9.0,8.1,373.75,25.841,250.0,220.0,116.67,10.63,12.25,500.0,70.0,day
2021-06-30,0.1871366138451513,0.5365088464933887,0.6777911356541377,1.1618423419469617,140.0,140.0,13.025,145.0,140.0,140.0,155.5,7.2,130.25,0.6704720082986393,210.0,6.956,220.0,41.88,110.0,7.2,138.0,17.5,6.98,7.5,140.0,105.0,13.25,210.0,7.2,9.0,9.0,8.1,373.75,26.92911333333333,250.0,220.0,113.89166666666668,10.678666666666668,12.191666666666666,500.0,70.0,month
2021-07-01,,0.1871366138451513,0.5365088464933887,0.6777911356541377,140.0,140.0,13.25,142.5,140.0,140.0,160.0,7.2,130.0,1.1719462572227002,210.0,6.98,220.0,41.88,110.0,7.2,138.0,17.5,6.98,7.5,140.0,105.0,10.5,210.0,7.2,9.0,9.0,8.1,373.75,26.2856,250.0,220.0,116.67,10.63,12.75,500.0,70.0,day
2021-07-02,,0.1871366138451513,0.5365088464933887,0.6777911356541377,140.0,140.0,13.5,142.5,140.0,140.0,160.0,7.2,130.0,1.1719462572227002,210.0,6.98,220.0,41.88,110.0,7.2,115.0,17.5,6.98,7.5,140.0,105.0,10.5,210.0,7.2,9.0,9.0,8.1,373.75,26.4715,250.0,220.0,116.67,10.63,12.75,500.0,70.0,day
2021-07-03,,0.1871366138451513,0.5365088464933887,0.6777911356541377,140.0,140.0,13.5,142.5,140.0,140.0,160.0,7.2,130.0,1.1719462572227002,210.0,6.98,220.0,41.88,110.0,7.2,115.0,17.5,6.98,7.5,140.0,105.0,10.5,210.0,7.2,9.0,9.0,8.1,373.75,26.4738,250.0,220.0,116.67,10.63,12.75,500.0,70.0,day
2021-07-04,,0.1871366138451513,0.5365088464933887,0.6777911356541377,140.0,140.0,13.5,142.5,140.0,140.0,160.0,7.2,130.0,1.1719462572227002,210.0,6.98,220.0,41.88,110.0,7.2,115.0,17.5,6.98,7.5,140.0,105.0,10.5,210.0,7.2,9.0,9.0,8.1,373.75,26.4761,250.0,220.0,116.67,10.63,12.75,500.0,70.0,day
2021-07-04,,0.1871366138451513,0.5365088464933887,0.6777911356541377,140.0,140.0,13.357142857142858,143.57142857142858,140.0,140.0,160.0,7.2,130.0,1.1719462572227002,210.0,6.98,220.0,41.88,110.0,7.2,128.14285714285714,17.5,6.98,7.5,140.0,105.0,10.428571428571429,210.0,7.2,9.0,9.0,8.1,373.75,26.21722857142857,250.0,220.0,116.67,10.63,12.535714285714286,500.0,70.0,week
2021-07-05,,0.1871366138451513,0.5365088464933887,0.6777911356541377,140.0,140.0,13.5,142.5,140.0,140.0,160.0,7.2,130.0,1.1719462572227002,210.0,6.98,220.0,41.88,110.0,7.2,115.0,17.5,6.98,7.5,140.0,105.0,10.5,210.0,7.2,9.0,9.0,8.1,373.75,26.4784,250.0,220.0,116.67,10.63,12.75,500.0,63.0,day
2021-07-06,,0.1871366138451513,0.5365088464933887,0.6777911356541377,140.0,140.0,13.5,142.5,140.0,140.0,160.0,7.2,130.0,1.1719462572227002,210.0,6.98,220.0,41.88,110.0,7.2,115.0,17.5,6.98,7.5,140.0,105.0,10.0,210.0,7.2,9.0,9.0,8.1,373.75,26.5271,250.0,220.0,116.67,10.63,12.75,500.0,63.0,day
2021-07-07,,0.1871366138451513,0.5365088464933887,0.6777911356541377,140.0,140.0,13.5,142.5,140.0,140.0,160.0,7.2,130.0,1.1719462572227002,210.0,6.98,220.0,41.88,110.0,7.2,115.0,17.5,6.98,7.5,140.0,105.0,10.0,210.0,7.2,9.0,9.0,8.1,373.75,26.3435,250.0,220.0,116.67,10.63,12.75,500.0,63.0,day
2021-07-08,,0.1871366138451513,0.5365088464933887,0.6777911356541377,140.0,140.0,13.5,142.5,140.0,140.0,160.0,7.2,130.0,1.1719462572227002,210.0,6.98,220.0,41.88,110.0,7.2,115.0,17.5,6.98,7.5,140.0,105.0,10.0,210.0,7.2,9.0,9.0,8.1,373.75,26.0758,250.0,220.0,116.67,10.63,12.75,500.0,63.0,day
2021-07-09,,0.1871366138451513,0.5365088464933887,0.6777911356541377,140.0,140.0,13.5,142.5,140.0,140.0,160.0,7.2,130.0,1.1719462572227002,210.0,6.98,220.0,41.88,110.0,7.2,115.0,17.5,6.98,7.5,140.0,105.0,10.0,210.0,7.2,9.0,9.0,8.1,373.75,26.1248,250.0,220.0,116.67,10.83,12.75,500.0,63.0,day
